행정동,사용월,포함역개수,하차승객수총합,와이파이수,구,인구밀도,면적,인구
서울특별시 종로구 종로1·2·3·4가동,202405,4,3811602,3,종로구,6777.777778,0.99,6710
서울특별시 종로구 종로1·2·3·4가동,202406,4,3510314,3,종로구,6777.777778,0.99,6710
서울특별시 종로구 종로1·2·3·4가동,202407,4,3642013,3,종로구,6777.777778,0.99,6710
서울특별시 종로구 종로1·2·3·4가동,202408,4,3414503,3,종로구,6777.777778,0.99,6710
서울특별시 종로구 종로1·2·3·4가동,202409,4,3290624,3,종로구,6777.777778,0.99,6710
서울특별시 종로구 종로1·2·3·4가동,202410,4,3894965,3,종로구,6777.777778,0.99,6710
서울특별시 종로구 종로1·2·3·4가동,202411,4,3833364,3,종로구,6777.777778,0.99,6710
서울특별시 종로구 종로1·2·3·4가동,202412,4,3931748,3,종로구,6777.777778,0.99,6710
서울특별시 종로구 종로5·6가동,202401,2,1017222,2.5,종로구,7429.166667,0.72,5349
서울특별시 종로구 종로5·6가동,202402,2,981087,2.5,종로구,7429.166667,0.72,5349
서울특별시 종로구 종로5·6가동,202403,2,1143968,2.5,종로구,7429.166667,0.72,5349
서울특별시 종로구 종로5·6가동,202404,2,1085606,2.5,종로구,7429.166667,0.72,5349
서울특별시 종로구 종로5·6가동,202405,2,1112823,2.5,종로구,7429.166667,0.72,5349
서울특별시 종로구 종로5·6가동,202406,2,1032359,2.5,종로구,7429.166667,0.72,5349
서울특별시 종로구 종로5·6가동,202407,2,1033347,2.5,종로구,7429.166667,0.72,5349
서울특별시 종로구 종로5·6가동,202408,2,977789,2.5,종로구,7429.166667,0.72,5349
서울특별시 종로구 종로5·6가동,202409,2,995726,2.5,종로구,7429.166667,0.72,5349
서울특별시 종로구 종로5·6가동,202410,2,1117303,2.5,종로구,7429.166667,0.72,5349
서울특별시 종로구 종로5·6가동,202411,2,1064855,2.5,종로구,7429.166667,0.72,5349
서울특별시 종로구 종로5·6가동,202412,2,1071290,2.5,종로구,7429.166667,0.72,5349
서울특별시 종로구 창신1동,202401,1,293855,2.5,종로구,17493.54839,0.31,5423
서울특별시 종로구 창신1동,202402,1,299769,2.5,종로구,17493.54839,0.31,5423
서울특별시 종로구 창신1동,202403,1,364938,2.5,종로구,17493.54839,0.31,5423
서울특별시 종로구 창신1동,202404,1,343926,2.5,종로구,17493.54839,0.31,5423
서울특별시 종로구 창신1동,202405,1,363197,2.5,종로구,17493.54839,0.31,5423
서울특별시 종로구 창신1동,202406,1,324369,2.5,종로구,17493.54839,0.31,5423
서울특별시 종로구 창신1동,202407,1,297578,2.5,종로구,17493.54839,0.31,5423
서울특별시 종로구 창신1동,202408,1,283332,2.5,종로구,17493.54839,0.31,5423
서울특별시 종로구 창신1동,202409,1,309622,2.5,종로구,17493.54839,0.31,5423
서울특별시 종로구 창신1동,202410,1,355707,2.5,종로구,17493.54839,0.31,5423
서울특별시 종로구 창신1동,202411,1,336228,2.5,종로구,17493.54839,0.31,5423
서울특별시 종로구 창신1동,202412,1,319427,2.5,종로구,17493.54839,0.31,5423
서울특별시 중구 명동,202401,2,2339919,14,중구,3415.151515,0.99,3381
서울특별시 중구 명동,202402,2,2212899,14,중구,3415.151515,0.99,3381
서울특별시 중구 명동,202403,2,2648609,14,중구,3415.151515,0.99,3381
서울특별시 중구 명동,202404,2,2590522,14,중구,3415.151515,0.99,3381
서울특별시 중구 명동,202405,2,2581027,14,중구,3415.151515,0.99,3381
서울특별시 중구 명동,202406,2,2482210,14,중구,3415.151515,0.99,3381
서울특별시 중구 명동,202407,2,2560645,14,중구,3415.151515,0.99,3381
서울특별시 중구 명동,202408,2,2493126,14,중구,3415.151515,0.99,3381
서울특별시 중구 명동,202409,2,2419244,14,중구,3415.151515,0.99,3381
서울특별시 중구 명동,202410,2,2725508,14,중구,3415.151515,0.99,3381
서울특별시 중구 명동,202411,2,2736986,14,중구,3415.151515,0.99,3381
서울특별시 중구 명동,202412,2,2853547,14,중구,3415.151515,0.99,3381
서울특별시 중구 소공동,202401,1,756316,5,중구,3678.947368,0.95,3495
서울특별시 중구 소공동,202402,1,670536,5,중구,3678.947368,0.95,3495
서울특별시 중구 소공동,202403,1,764934,5,중구,3678.947368,0.95,3495
서울특별시 중구 소공동,202404,1,775154,5,중구,3678.947368,0.95,3495
서울특별시 중구 소공동,202405,1,796973,5,중구,3678.947368,0.95,3495
서울특별시 중구 소공동,202406,1,726191,5,중구,3678.947368,0.95,3495
서울특별시 중구 소공동,202407,1,746353,5,중구,3678.947368,0.95,3495
서울특별시 중구 소공동,202408,1,706466,5,중구,3678.947368,0.95,3495
서울특별시 중구 소공동,202409,1,676544,5,중구,3678.947368,0.95,3495
서울특별시 중구 소공동,202410,1,861950,5,중구,3678.947368,0.95,3495
서울특별시 중구 소공동,202411,1,826156,5,중구,3678.947368,0.95,3495
서울특별시 중구 소공동,202412,1,828023,5,중구,3678.947368,0.95,3495
서울특별시 중구 신당동,202401,1,456600,23,중구,16112.72727,0.55,8862
서울특별시 중구 신당동,202402,1,420107,23,중구,16112.72727,0.55,8862
서울특별시 중구 신당동,202403,1,480935,23,중구,16112.72727,0.55,8862
서울특별시 중구 신당동,202404,1,474244,23,중구,16112.72727,0.55,8862
서울특별시 중구 신당동,202405,1,485228,23,중구,16112.72727,0.55,8862
서울특별시 중구 신당동,202406,1,448964,23,중구,16112.72727,0.55,8862
서울특별시 중구 신당동,202407,1,465054,23,중구,16112.72727,0.55,8862
서울특별시 중구 신당동,202408,1,439647,23,중구,16112.72727,0.55,8862
서울특별시 중구 신당동,202409,1,430693,23,중구,16112.72727,0.55,8862
서울특별시 중구 신당동,202410,1,480311,23,중구,16112.72727,0.55,8862
서울특별시 중구 신당동,202411,1,482550,23,중구,16112.72727,0.55,8862
서울특별시 중구 신당동,202412,1,493035,23,중구,16112.72727,0.55,8862
서울특별시 중구 약수동,202401,2,424775,5,중구,33681.25,0.48,16167
서울특별시 중구 약수동,202402,2,388412,5,중구,33681.25,0.48,16167
서울특별시 중구 약수동,202403,2,451005,5,중구,33681.25,0.48,16167
서울특별시 중구 약수동,202404,2,449880,5,중구,33681.25,0.48,16167
서울특별시 중구 약수동,202405,2,453366,5,중구,33681.25,0.48,16167
서울특별시 중구 약수동,202406,2,424728,5,중구,33681.25,0.48,16167
서울특별시 중구 약수동,202407,2,443180,5,중구,33681.25,0.48,16167
서울특별시 중구 약수동,202408,2,413154,5,중구,33681.25,0.48,16167
서울특별시 중구 약수동,202409,2,401286,5,중구,33681.25,0.48,16167
서울특별시 중구 약수동,202410,2,448236,5,중구,33681.25,0.48,16167
서울특별시 중구 약수동,202411,2,448109,5,중구,33681.25,0.48,16167
서울특별시 중구 약수동,202412,2,443904,5,중구,33681.25,0.48,16167
서울특별시 중구 을지로동,202401,2,1109489,6,중구,5748.333333,0.6,3449
서울특별시 중구 을지로동,202402,2,1003681,6,중구,5748.333333,0.6,3449
서울특별시 중구 을지로동,202403,2,1138228,6,중구,5748.333333,0.6,3449
서울특별시 중구 을지로동,202404,2,1150437,6,중구,5748.333333,0.6,3449
서울특별시 중구 을지로동,202405,2,1145882,6,중구,5748.333333,0.6,3449
서울특별시 중구 을지로동,202406,2,1075836,6,중구,5748.333333,0.6,3449
서울특별시 중구 을지로동,202407,2,1162978,6,중구,5748.333333,0.6,3449
서울특별시 중구 을지로동,202408,2,1079915,6,중구,5748.333333,0.6,3449
서울특별시 중구 을지로동,202409,2,1017072,6,중구,5748.333333,0.6,3449
서울특별시 중구 을지로동,202410,2,1144412,6,중구,5748.333333,0.6,3449
서울특별시 중구 을지로동,202411,2,1149023,6,중구,5748.333333,0.6,3449
서울특별시 중구 을지로동,202412,2,1165542,6,중구,5748.333333,0.6,3449
서울특별시 중구 장충동,202401,1,297861,4,중구,4043.382353,1.36,5499
서울특별시 중구 장충동,202402,1,274593,4,중구,4043.382353,1.36,5499
서울특별시 중구 장충동,202403,1,392679,4,중구,4043.382353,1.36,5499
서울특별시 중구 장충동,202404,1,417556,4,중구,4043.382353,1.36,5499
서울특별시 중구 장충동,202405,1,434025,4,중구,4043.382353,1.36,5499
서울특별시 중구 장충동,202406,1,335384,4,중구,4043.382353,1.36,5499
서울특별시 중구 장충동,202407,1,314149,4,중구,4043.382353,1.36,5499
서울특별시 중구 장충동,202408,1,283712,4,중구,4043.382353,1.36,5499
서울특별시 중구 장충동,202409,1,363658,4,중구,4043.382353,1.36,5499
서울특별시 중구 장충동,202410,1,424404,4,중구,4043.382353,1.36,5499
서울특별시 중구 장충동,202411,1,429588,4,중구,4043.382353,1.36,5499
서울특별시 중구 장충동,202412,1,364142,4,중구,4043.382353,1.36,5499
서울특별시 중구 청구동,202401,1,105239,3,중구,37135.29412,0.34,12626
서울특별시 중구 청구동,202402,1,96976,3,중구,37135.29412,0.34,12626
서울특별시 중구 청구동,202403,1,111727,3,중구,37135.29412,0.34,12626
서울특별시 중구 청구동,202404,1,112917,3,중구,37135.29412,0.34,12626
서울특별시 중구 청구동,202405,1,112916,3,중구,37135.29412,0.34,12626
서울특별시 중구 청구동,202406,1,105577,3,중구,37135.29412,0.34,12626
서울특별시 중구 청구동,202407,1,110167,3,중구,37135.29412,0.34,12626
서울특별시 중구 청구동,202408,1,102144,3,중구,37135.29412,0.34,12626
서울특별시 중구 청구동,202409,1,97248,3,중구,37135.29412,0.34,12626
서울특별시 중구 청구동,202410,1,108409,3,중구,37135.29412,0.34,12626
서울특별시 중구 청구동,202411,1,108413,3,중구,37135.29412,0.34,12626
서울특별시 중구 청구동,202412,1,107164,3,중구,37135.29412,0.34,12626
서울특별시 중구 필동,202401,1,0,5,중구,4673.684211,1.14,5328
서울특별시 중구 필동,202402,1,0,5,중구,4673.684211,1.14,5328
서울특별시 중구 필동,202403,1,0,5,중구,4673.684211,1.14,5328
서울특별시 중구 필동,202404,1,0,5,중구,4673.684211,1.14,5328
서울특별시 중구 필동,202405,1,0,5,중구,4673.684211,1.14,5328
서울특별시 중구 필동,202406,1,0,5,중구,4673.684211,1.14,5328
서울특별시 중구 필동,202407,1,0,5,중구,4673.684211,1.14,5328
서울특별시 중구 필동,202408,1,0,5,중구,4673.684211,1.14,5328
서울특별시 중구 필동,202409,1,0,5,중구,4673.684211,1.14,5328
서울특별시 중구 필동,202410,1,0,5,중구,4673.684211,1.14,5328
서울특별시 중구 필동,202411,1,0,5,중구,4673.684211,1.14,5328
서울특별시 중구 필동,202412,1,0,5,중구,4673.684211,1.14,5328
서울특별시 중구 회현동,202401,2,2293062,13,중구,5927.380952,0.84,4979
서울특별시 중구 회현동,202402,2,2173500,13,중구,5927.380952,0.84,4979
서울특별시 중구 회현동,202403,2,2472541,13,중구,5927.380952,0.84,4979
서울특별시 중구 회현동,202404,2,2477681,13,중구,5927.380952,0.84,4979
서울특별시 중구 회현동,202405,2,2534079,13,중구,5927.380952,0.84,4979
서울특별시 중구 회현동,202406,2,2339087,13,중구,5927.380952,0.84,4979
서울특별시 중구 회현동,202407,2,2387836,13,중구,5927.380952,0.84,4979
서울특별시 중구 회현동,202408,2,2265045,13,중구,5927.380952,0.84,4979
서울특별시 중구 회현동,202409,2,2168890,13,중구,5927.380952,0.84,4979
서울특별시 중구 회현동,202410,2,2525150,13,중구,5927.380952,0.84,4979
서울특별시 중구 회현동,202411,2,2521750,13,중구,5927.380952,0.84,4979
서울특별시 중구 회현동,202412,2,2498244,13,중구,5927.380952,0.84,4979
서울특별시 중랑구 망우본동,202401,2,80113,131,중랑구,12766.9967,3.03,38684
서울특별시 중랑구 망우본동,202402,2,72864,131,중랑구,12766.9967,3.03,38684
서울특별시 중랑구 망우본동,202403,2,91643,131,중랑구,12766.9967,3.03,38684
서울특별시 중랑구 망우본동,202404,2,94278,131,중랑구,12766.9967,3.03,38684
서울특별시 중랑구 망우본동,202405,2,95391,131,중랑구,12766.9967,3.03,38684
서울특별시 중랑구 망우본동,202406,2,87202,131,중랑구,12766.9967,3.03,38684
서울특별시 중랑구 망우본동,202407,2,89450,131,중랑구,12766.9967,3.03,38684
서울특별시 중랑구 망우본동,202408,2,82859,131,중랑구,12766.9967,3.03,38684
서울특별시 중랑구 망우본동,202409,2,84834,131,중랑구,12766.9967,3.03,38684
서울특별시 중랑구 망우본동,202410,2,95695,131,중랑구,12766.9967,3.03,38684
서울특별시 중랑구 망우본동,202411,2,93476,131,중랑구,12766.9967,3.03,38684
서울특별시 중랑구 망우본동,202412,2,84441,131,중랑구,12766.9967,3.03,38684
서울특별시 중랑구 면목3·8동,202401,1,466853,45,중랑구,27865.51724,0.87,24243
서울특별시 중랑구 면목3·8동,202402,1,425837,45,중랑구,27865.51724,0.87,24243
서울특별시 중랑구 면목3·8동,202403,1,490863,45,중랑구,27865.51724,0.87,24243
서울특별시 중랑구 면목3·8동,202404,1,494184,45,중랑구,27865.51724,0.87,24243
서울특별시 중랑구 면목3·8동,202405,1,501402,45,중랑구,27865.51724,0.87,24243
서울특별시 중랑구 면목3·8동,202406,1,461813,45,중랑구,27865.51724,0.87,24243
서울특별시 중랑구 면목3·8동,202407,1,478840,45,중랑구,27865.51724,0.87,24243
서울특별시 중랑구 면목3·8동,202408,1,454390,45,중랑구,27865.51724,0.87,24243
서울특별시 중랑구 면목3·8동,202409,1,449005,45,중랑구,27865.51724,0.87,24243
서울특별시 중랑구 면목3·8동,202410,1,501146,45,중랑구,27865.51724,0.87,24243
서울특별시 중랑구 면목3·8동,202411,1,499882,45,중랑구,27865.51724,0.87,24243
서울특별시 중랑구 면목3·8동,202412,1,496361,45,중랑구,27865.51724,0.87,24243
서울특별시 중랑구 면목본동,202401,1,416540,31,중랑구,39542.85714,0.84,33216
서울특별시 중랑구 면목본동,202402,1,381941,31,중랑구,39542.85714,0.84,33216
서울특별시 중랑구 면목본동,202403,1,455775,31,중랑구,39542.85714,0.84,33216
서울특별시 중랑구 면목본동,202404,1,454023,31,중랑구,39542.85714,0.84,33216
서울특별시 중랑구 면목본동,202405,1,457668,31,중랑구,39542.85714,0.84,33216
서울특별시 중랑구 면목본동,202406,1,419300,31,중랑구,39542.85714,0.84,33216
서울특별시 중랑구 면목본동,202407,1,424807,31,중랑구,39542.85714,0.84,33216
서울특별시 중랑구 면목본동,202408,1,384795,31,중랑구,39542.85714,0.84,33216
서울특별시 중랑구 면목본동,202409,1,386133,31,중랑구,39542.85714,0.84,33216
서울특별시 중랑구 면목본동,202410,1,425344,31,중랑구,39542.85714,0.84,33216
서울특별시 중랑구 면목본동,202411,1,422506,31,중랑구,39542.85714,0.84,33216
서울특별시 중랑구 면목본동,202412,1,416856,31,중랑구,39542.85714,0.84,33216
서울특별시 중랑구 묵2동,202401,1,295983,46,중랑구,27231.34328,0.67,18245
